"ID","Pi","Inventaire","Famille","Catégorie","Forme","Type","Période","Texte","Bibliographie","secteur","secteur_ID","x","y"
"ETHVII355",749,,,"FN","coupe","coupe de siana",,"FRAGMENT DE REBORD D'UNE COUPE DE SIANA.
Larg. max. 2,4 cm ; haut. 2,7 cm. Ligne noire sur le bord, vernis noir à l'intérieur. Extérieur, homme barbu à gauche. Il est drapé dans un himation et avance la main droite refermée. Seule la partie antérieure du personnage est conservée ; rehauts rouges pour l'himation.
Technique « overlap ». Attribué au peintre C (Beazley, ABV, p. 681, no 83 bis de la page 55). Pour le personnage, comparer à un fragment de Cavala Eph. Arch. 1938, p. 141, 1. Biblographie des coupes de Siana. Cf. G. M. A. Richter, CVA Metr. Mus., fasc. 2, p. 1.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 75, no 9 , pl. XXXI, 9 ; Launey, Héracléion, p. 121, fig. 76, no 24","Héracléion,
édifice polygonal",151,24.711282619,40.776801443
"ETHVII356",,"D 34 ; 53-83",,,"coupe","de Siana",,"FRAGMENT D'UNE COUPE DE SIANA.
Dimensions : 3,4 cm x 5 cm environ. Intérieur, vernis noir. Extérieur, sur la vasque, partie d'un symposion : table, sur laquelle sont posées, sur une nappe, au centre, une coupe à
pied assez haut, rebord très évasé (type Siana) ; à droite et à gauche, des objets indéterminés (à droite peut-être un fruit). Au-dessous, tabouret. Filet noir, puis zone noire. Incisions très
précises formant les contours des objets et le rebord inférieur de la table. Sur la surface érodée, traces de rehauts, rehauts blancs pour l'objet de droite.
Attribué au « peintre C » ou de sa manière (Beazley). Ce peintre affectionne les représentations de symposion, cf. Metr. Mus. St., 5 (1934-1936), fig. 10, 15, 23.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 75, no 10, pl. XXXI, 10",,,,
"ETHVII357",1235,"55-39",,,"coupe","de Siana",,"FRAGMENT D'UNE COUPE DE SIANA.
Dimensions : 5 cm x 1,9 cm. Intérieur, vernis noir. Extérieur, cavalier à gauche et crinière de deux chevaux (Troïlos ?).
Proche du peintre « C » (Beazley).","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 75, no 11, pl. XXXI, 11",,,,
"ETHVII358",1285,"D 479 ; 53-362",,,"coupe","de Siana",,"FRAGMENTS (DEUX) D'UNE COUPE DE SIANA.
Dimensions : 2,3 cm x 3,7 cm ; ép. 0,38 cm. Ligne noire à l'intersection de la vasque et de la lèvre. Intérieur, vernis noir.  Extérieur, avant-train de deux chevaux à gauche. Incisions. Rehauts rouges pour le poitrail. Technique « overlap ».
Cf. JHS, 49 (1929), p. 260 ; CVA Metr. Mus., fasc. 2, pl. 2.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 75, no 12, pl. XXXI, 12",,,,
"ETHVII359",742,,,"FN","coupe","de Siana",,"FRAGMENT D'UNE COUPE DE SIANA.
Larg. 5,9 cm ; haut. 3 cm. Intérieur, vernis noir. Extérieur : palmettes opposées entre elles chaînettes ; incisions et cœurs rouges. Au-dessus, trace d'une représentation, peut-être tête vers la gauche.
Cf. la coupe du Metropolitan Museum of Art 12.234.2, CVA, fasc. 2, pl. 4, 4 a, attribuée au peintre du Ptoion (« Ptoion Painter»). (Attribution de D. v. Bothmer. auquel je dois aussi la référence). Deuxième quart du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 75, no 13, pl. XXXI, 13 ; Launey, Héracléion, p. 119, fig. 74, no 10","Héracléion, édifice polygonal",151,24.711282619,40.776801443
"ETHVII360",747,"A 82",,"FN","coupe","coupe de siana?",,"FRAGMENT DE COUPE (Siana ?).
Larg. max. 7 cm ; haut. max. 5,1 cm. Intérieur, vernis noir. La forme des anses était peut-être celle d'une coupe à anses à boutons (« Merrythought » cup). Extérieur, marque incisée triangulaire entre les deux attaches de l'anse. A droite, personnage drapé debout vers la droite. Incisions. Rosaces de points blancs à cœur rouge sur l'himation et pan rouge qui retombe de la main.
Deuxième quart du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 76, no 14, pl. XXXI, 14 ; Launey, Héracléion, p. 121, fig. 76, no 14","Héracléion,
édifice polygonal",151,24.711282619,40.776801443
"ETHVII361",744,,,,"coupe","de Siana",,"FRAGMENT D'UNE COUPE DE SIANA.
Dimensions : 3,7 cm x 3,2 cm ; ép. 0,23 cm. A l'intérieur, vernis noir avec deux fois deux lignes concentriques en rehauts rouges. Extérieur, femme à gauche, en chiton et himation, suivie d'un second personnage. Incisions assez soignées. Rehauts rouges pour le bandeau dans les cheveux, l'himation des deux personnages, traces de rehauts blancs sur le deuxième personnage. Technique « overlap ».
Milieu du vie siècle ; à rapprocher du fragment no 9.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 76, no 15, pl. XXXI, 15",,,,
"ETHVII362",,"A 76",,,"coupe","de Siana",,"FRAGMENT D'UNE COUPE DE SIANA.
Dimensions : 4,7 cm x 4,7 cm. Intérieur, vernis noir. Extérieur, homme couché vers la gauche sur un lit de repos ; devant lui, table. Incisions. Rehauts rouges pour une pointe (barbe ?) et le haut de l'himation ; traces de rehauts rouges disposés en languettes verticales devant le lit de repos.
Milieu du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 76, no 16, pl. XXXII, 16",,,,
"ETHVII363",,"A 148-A 149",,,"coupe","de Siana",,"FRAGMENTS DE COUPES DE SIANA, appartenant à des coupes semblables.
A) Dimensions : 4,9 cm x 4,3 cm. Intérieur, godrons rouges et noirs alternés, filets noirs, puis vernis noir. Extérieur, filet réservé et vernis noir. B) Dimensions : 6 cm x 3,8 cm. Intérieur noir. Sur l'extérieur de la vasque, vernis noir, puis entre quatre filets noirs en haut et en bas, godrons noirs et rouges alternés.
Milieu du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 76, no 17, pl. XXXII, 17",,,,
"ETHVII364",,"A 32",,,"coupe","de Siana",,"FRAGMENT D'UNE COUPE DE SIANA.
Dimensions : 4,5 cm x 4,2 cm. Intérieur réservé. Extérieur, 2 lignes rouges sur le noir, puis filets noirs et godrons rouges et noirs alternés.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 76, no 18, pl. XXXII, 18",,,,
"ETHVII365",," D 512",,,"coupe","coupe de Siana ou coupe à lèvres",,"FRAGMENT DE MÉDAILLON (coupe de Siana ou coupe à lèvres).
Dimensions : 1,3 cm x 2,1 cm ; ép. 0,25 cm. Extérieur, vernis noir. Intérieur, tête masculine à droite. Incisions très soignées. Rehauts rouges sur la chevelure, blancs sur ce qui apparaît du haut de l'épaule.
Vers le milieu du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 76, no 19, pl. XXXII, 19",,,,
"ETHVII366",1296,"D 613",,,"coupe","coupe de Siana ou coupe à lèvres",,"FRAGMENT DE MÉDAILLON (d'une coupe de Siana ou coupe à lèvres).
Dimensions : 4,7 cm x 4,4 cm ; ép. 0,7 ou 0,8 cm au maximum. Extérieur, vernis noir brunâtre. A l'intérieur, tête de profil à droite et partie supérieure du corps d'une figure féminine, ailée, corps de face, revêtue du chiton (Iris ?). Incisions.
Milieu du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 76, no 20, pl. XXXII, 20",,,,
"ETHVII367",,"D 321",,,"coupe","siana?",,"FRAGMENT DE REBORD DE COUPE (SIANA ?).
Larg. max. 5,1 cm ; haut. max. 3,2 cm ; ép. 0,44 cm. Le vernis noir est assez mat. A l'intérieur, vernis noir, sauf une bande réservée près du rebord ; rehauts rouges en haut sur
les deux côtés du rebord, puis mince ligne rouge, le reste du rebord réservé avec une mince bande rouge à l'intersection du rebord et de la vasque. Extérieur, peut-être à gauche palmette
(?), dont le cœur est rouge, à droite fragment d'aile (?).
Cf. pour le décor, les coupes du « Griffin Bird Painter », Beazley, ABV, p. 71.
Vers le milieu du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 77, no 21, pl. XXXII, 21",,,,
"ETHVII368",745,,,,"coupe","de Cassel",,"FRAGMENT D'UNE COUPE DE CASSEL.
Larg. max. 5,8 cm ; haut. max. 4,1 cm. Intérieur, vernis brunâtre. Extérieur, sur le rebord entre deux filets languettes rouges et noires alternées, puis guirlande de laurier ; 3 filets.
Pour la bibliogr., CVA, Metr. Mus., fasc. 2, p. 12 (Bothmer) et Beazley, ABV, p. 197. Autour de 540.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 77, no 22, pl. XXXII, 22",,,,
"ETHVII369",,"A 35",,,"coupe","de Droop",,"FRAGMENT D'UNE COUPE DE DROOP.
Dimensions : 6,5 cm x 6,1 cm. Intérieur, vernis noir ; début du médaillon réservé. Extérieur, rayons, filets et bandes noires ; lion et poule.
A classer dans le groupe I, 13 de P. N. Ure, JHS (1932), p. 57 ss. Troisième quart du vie siècle.
Pour la bibliographie : G. M. A. Richter, CVA Metr. Mus., fasc. 2, p. 12 ; P. N. Ure, Droop Cups, Black and figured, Studies D. M. Robinson (1953), p. 45 ss.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 77, no 23 ; pl. XXXII, 23",,,,
"ETHVII370",,"D 934 et D 932",,,"coupe","de Droop",,"FRAGMENTS D'UNE COUPE DU TYPE DE DROOP.
A) Larg. max. 5,8 cm ; haut. max. 7,8 cm. B) Larg. max. 5,6 cm ; haut. max. 3 cm. Intérieur noir, sauf une bande réservée sur le rebord. Extérieur, décor floral : boutons de lotus et points réunis par des arceaux entrecroisés.
A dater de 540-520.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 77, no 24, pl. XXXII, 24",,,,
"ETHVII371",1286,"D 795 ; 53-390",,,"coupe","à lèvres",,"FRAGMENTS (DEUX) D'UNE COUPE A LÈVRES.
Larg. max. 2,8 cm ; haut. max. 3,6 cm ; ép. 0,25 cm. Intérieur, vernis noir avec mince bande réservée tout près du bord. Extérieur, sur la lèvre, panthère à gauche. Trois « virgules »
en rehauts rouges sur le corps.
Troisième quart du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 77, no 25, pl. XXXII, 25",,,,
"ETHVII372",73,,,,"coupe","à lèvres",,"FRAGMENTS DE COUPE A LÈVRES.
Larg. max. 5,5 cm ; haut. max. 5 cm ; ép. 0,32 cm. Intérieur, vernis noir, à l'exception d'une mince bande près du rebord. Extérieur, ligne noire sur le haut de la lèvre. Sur la lèvre, bouquetin paissant à gauche ; Au-dessous début d'une inscription χαῖρε [καὶ πίει εὖ].
Troisième quart du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 77, no 26, pl. XXXII, 26",,,,
"ETHVII373",1163,"H 235",,,"coupe","à lèvre",,"FRAGMENT D'UNE COUPE A LÈVRE.
Dimensions : 4,4 cm x 2,4 cm. Extérieur vernis noir. De l'intérieur est conservée une partie du médaillon, montrant à gauche l'arrière-train d'un lièvre tacheté, et à droite les jambes d'un homme vers la droite. Incisions ; pas de rehauts.
L'interprétation de cette scène est difficile : on ne peut guère y voir une conversation amoureuse ; en effet, ces groupes ont été étudiés par J. D. Beazley, cf. principalement : Some Attic Vases in the Cyprus Museum, dans Proccedings of the British Academy, vol., 33, p. 6-31, commentaire de l'amphore à figures noires C 440, ABV, p. 109. La présence du lièvre à elle seule ne justifie pas cependant cette supposition, car cet animal est très fréquemment figuré à l'intérieur de coupes et en bordure
de plats dans des scènes très diverses. Pour un lièvre dont le style se rapproche de celui de notre fragment, cf. Graef-Langlotz, Vas. Akr., pl. 34. D'autres scènes rappellent davantage la nôtre : cf. le médaillon représentant un chasseur sur une coupe de Londres B 421, Beazley, ABV, p. 181. A dater des environs de 540.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 77-78, no 27, pl. XXXII, 27",,,,
"ETHVII374",1141,"H 233",,,"coupe","à bande",,"FRAGMENT DE COUPE A BANDE.
Larg. max. 5,9 cm ; haut. max. 2,8 cm. Danses de comastes : à gauche, on aperçoit le dos d'un personnage de profil vers la gauche, au centre un éphèbe nu danse, en tenant dans une
main une bandelette ; à droite apparaît encore la tête d'un homme de profil vers la gauche. Incisions. Rehauts rouges pour les chevelures.
Troisième quart du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 78, no 28, pl. XXXII, 28",,,,
"ETHVII375",1147,"H 250",,,"coupe","à bande",,"FRAGMENT DE COUPE A BANDE.
Larg. max. 4,5 cm ; haut. max. 2,8 cm ; ép. 0,45 cm. Partie supérieure d'un satyre courant à droite. Incisions précises pour les détails anatomiques, en particulier pour les omoplates. Rehauts rouges pour la chevelure.
A comparer au style du peintre des Centaures, Beazley, ABV, p. 189-190. Troisième quart du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 78, no 29, pl. XXXII, 29",,,,
"ETHVII376",1148,"H 230",,,"coupe","à bande",,"FRAGMENT DE COUPE A BANDE.
Larg. max. 2,5 cm ; haut. max. 2,4 cm. Intérieur, vernis noir.  Satyre à droite, penché en avant ; à gauche, trace noire (palmette ?). Incisions schématiques, rehauts rouges
pour la chevelure et la barbe.
Même remarque que pour le précédent. Troisième quart, du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 78, no 30, pl. XXXII, 30",,,,
"ETHVII377",1280,"D 945",,,"coupe","à bande",,"FRAGMENTS D'UNE COUPE A BANDE.
Larg. max. 7,6 cm ; haut. max. 4,7 cm. Intérieur, vernis noir. La surface est très érodée. Extérieur, à gauche, partie d'un homme tourné vers la gauche, revêtu d'une tunique
et drapé dans un himation ; au centre, jeune homme marchant à gauche, en tunique courte, une
chlamyde sur le bras droit ; à droite, cygne aux ailes déployées vers la gauche. Incisions soignées. Rehauts à gauche pour le haut de l'himation (blanc ?) et verticalement le long
du côté (rouge) du personnage de gauche ; rouge sur le pan de l'himation du personnage central ; pour le cygne, deux bandes blanches sur chaque aile (entre elles, une bande rouge).
Troisième quart du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 78, no 31, pl. XXXII, 31",,,,
"ETHVII378",902,"H 254",,,"coupe","à bande",,"FRAGMENT D'UNE COUPE A BANDE.
Larg. max. 5,6 cm ; haut. max. 5,9 cm. Le rebord de la coupe est légèrement incliné vers l'extérieur. Intérieur vernis noir. Extérieur, à gauche, homme qui court vers la droite :
on en voit une partie du visage, un bras levé, une jambe avancée ; au centre, Pégase harnaché court au galop vers la droite ; à droite, autre personnage (féminin ?), qui fuit au pas de course en se retournant : il est drapé dans un himation. Incisions. Rehauts rouges pour la sous-ventrière du cheval, devant l'aile. Rehauts blancs pour le pointillé en bordure de l'aile et un point blanc devant la sous-ventrière. Il est possible que le visage du personnage de droite ait aussi reçu un rehaut blanc. Travail assez schématique.
Fin du troisième quart du vie siècle. Pour les représentations de Pégase, cf. Brommer, Vasenlisten, p. 177.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 78, no 32, pl. XXXII, 32",,,,
"ETHVII379",1099,"D 931",,,"coupe","à bande",,"FRAGMENT DE COUPE A BANDE. Dimensions : 7,6 cm x 3,3 cm. Intérieur, vernis noir. Extérieur, anse noire à la partie
supérieure. Inscription fictive sur la bande réservée : KOEME.
Troisième quart du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 79, no 33, pl. XXXII, 33",,,,
"ETHVII380",1279,"53-391",,,"coupe","à bande",,"FRAGMENT DE COUPE A BANDE.
Larg. max. 8,5 cm ; haut. max. 5,1 cm ; ép. 0,3 cm. Intérieur, vernis noir, avec une mince bande réservée près du haut de la lèvre. Extérieur, à gauche, palmette, à droite fauve (panthère ?). Incisions soignées. Rehauts rouges pour le cœur de la palmette, une languette rouge sur l'arrière-train, quatre autres sur le corps de la panthère.
Troisième quart du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 79, no 34, pl. XXXII, 34",,,,
"ETHVII381",405,,,"FN","coupe","à bande",,"FRAGMENT DE COUPE A BANDE.
Dimensions : 5 cm x 2,4 cm. Intérieur, vernis noir. Extérieur, poule et coq ; rehauts blancs pour le bec de la poule et les plumes du coq ; rehauts rouges pour la crête du coq. Incisions soignées.
Pour la disposition, cf. coupe-cotyle de Laon, no 37.985, .1. de la Gonicre, CVA, Laon, fasc. 2 (à paraître), pl. 21. Troisième quart du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 79, no 35, pl. XXXII, 35 ; BCH, 75 (1951), p. 175, fig. 88","Agora 1950",43,24.714146280,40.780084143
"ETHVII382",750,,,"FN","coupe","à bande",,"FRAGMENT DE COUPE A BANDE.
Larg. 3,2 cm ; haut. max. 3 cm ; ép. 0,2 cm. Intérieur, vernis noir. Extérieur, poule à droite ; rehauts rouges pour l'aile.
Seconde moitié du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p.  79, no 36, pl. XXXIII, 36 ; Launey, Héracléion, p. 113, fig. 74, 9","Heracleion, édifice
polygonal",151,24.711282619,40.776801443
"ETHVII383",1295,"D 742; 53-258",,,"coupe","à bande",,"FRAGMENT DE COUPE A BANDE.
Larg. max. 5,3 cm ; haut. max. 5,1 cm ; ép. 0,3 cm. Intérieur, vernis noir. Extérieur, partie antérieure de poule à droite ; devant elle, un coq, dont subsistent seulement croupe et
queue. Pas d'incisions. Rehauts rouges sur le jabot de la poule.
Fin du troisième quart du vie siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 79, no 37, pl. XXXIII, 37",,,,
